journal_title,journal_url,is_predatory
Journal of Religious and Social Studies,http://ejrss.com/index.php/jrss/index,0
Tadris: Jurnal Pendidikan Islam,https://ejournal.iainmadura.ac.id/index.php/tadris,0
Justisi,https://ejournal.um-sorong.ac.id/index.php/js,0
Khazanah Journal of Religion and Technology,https://ejournal.uinsgd.ac.id/index.php/kjrt,0
Advanced Engineering Letters,https://www.adeletters.com,0
Tebuireng,https://ejournal.unhasy.ac.id/index.php/tjiss,0
Revista Espiga,https://revistas.uned.ac.cr/index.php/espiga,0
Banatica,https://www.banatica.ro/ro/home-ro,0
European Medical Journal,https://www.emjreviews.com/therapeutic-area/european-medical-journal,0
Griot: Revista de Filosofia,https://www3.ufrb.edu.br/seer/index.php/griot/index,0
The Thoracic & Cardiovascular Surgeon Reports,https://doi.org/10.1055/s-00024355,0
Journal of Tehran University Heart Center,https://jthc.tums.ac.ir,0
Boletín de Arte,http://papelcosido.fba.unlp.edu.ar/ojs/index.php/boa,0
Temáticas,https://econtents.bc.unicamp.br/inpec/index.php/tematicas/index,0
"Vìsnik Dnìpropetrovsʹkogo Unìversitetu: Serìâ Bìologìâ, Ekologìâ",http://www.ecology.dp.ua,0
Saberes Educativos,https://sabereseducativos.uchile.cl/index.php/rsed/index,0
Cogency,http://cogency.udp.cl/index.php/cogency/index,0
Boletim Geográfico do Rio Grande do Sul,http://revistas.planejamento.rs.gov.br/index.php/boletim-geografico-rs,0
Journal for Artistic Research,https://jar-online.net,0
"Journal of Optimization, Differential Equations and Their Applications",https://model-dnu.dp.ua,0
Dansk Universitetspaedagogisk Tidsskrift,https://tidsskrift.dk/dut,0
Contradição,https://revista.unifatecie.edu.br/index.php/revcontrad/index,0
Imagens da Educação,https://periodicos.uem.br/ojs/index.php/imagenseduc,0
Revista da Tulha,https://www.revistas.usp.br/revistadatulha/index,0
Revista de Filosofia Antiga,https://www.revistas.usp.br/filosofiaantiga,0
Derecho & Sociedad,http://revistas.pucp.edu.pe/index.php/derechoysociedad,0
Revista Científica en Ciencias Sociales,http://www.upacifico.edu.py:8040/index.php/publicacionesup_sociales,0
Revista Científica Ciencias de la Salud,http://www.upacifico.edu.py:8040/index.php/publicacionesup_salud,0
Cirugía del Uruguay,https://revista.scu.org.uy/index.php/cir_urug/about,0
Tribology Online,https://www.tribology.jp/trol,0
Hong Kong Journal of Radiology,https://www.hkjr.org,0
Ho Chi Minh City Open University Journal of Science - Economics and Business Administration,https://journalofscience.ou.edu.vn/index.php/econ-en/index,0
Revista de Educación Religiosa,http://www.revistadeeducacionreligiosa.cl,0
Revista Estudios de Políticas Públicas,https://revistaestudiospoliticaspublicas.uchile.cl/index.php/repp/index,0
Anales de Pediatría,https://www.journals.elsevier.com/anales-de-pediatria,0
Revista Española de Cirugía Ortopédica y Traumatología,https://www.journals.elsevier.com/revista-espanola-de-cirugia-ortopedica-y-traumatologia,0
Annals of Hepatology,https://www.journals.elsevier.com/annals-of-hepatology,0
Anales de Pediatría (English Edition),https://www.journals.elsevier.com/anales-de-pediatria-english-edition,0
Xenarthra,https://xenarthrans.org/journal,0
Cadernos de Pós-graduação,http://www.cadernosdepos.org.br,0
Вісник медичних і біологічних досліджень,https://bmbr.com.ua/en,0
Dialogia,http://www.revistadialogia.org.br,0
Prisma Jurídico,http://www.revistaprisma.org.br,0
JoMaCC,https://edizionicafoscari.unive.it/en/edizioni4/riviste/journal-of-modern-and-contemporary-christianity,0
CSEE Journal of Power and Energy Systems,http://jpes.csee.org.cn,0
Jurnal HAM,https://ejournal.balitbangham.go.id/index.php/ham,0
Maǧallaẗ al-baṣraẗ al-ʻulūm al-zirāʻiyyaẗ,https://bjas.bajas.edu.iq,0
Ciencia y Agricultura,https://revistas.uptc.edu.co/index.php/ciencia_agricultura,0
Inquietud Empresarial,https://revistas.uptc.edu.co/index.php/inquietud_empresarial,0
Indonesian Journal of Biotechnology,https://jurnal.ugm.ac.id/ijbiotech/index,0
Jurnal Fisioterapi dan Rehabilitasi,https://jurnal-d3fis.uwhs.ac.id/index.php/akfis/about,0
Педагогически форум,https://en.dipkusz-forum.net,0
Клиническая стоматология,http://kstom.ru/en,0
Al-Bāhir,https://bjeps.alkafeel.edu.iq/journal,0
Ma’aen Journal for Medical Sciences,https://majms.alkafeel.edu.iq/journal,0
Mağallaẗ Al-kūfaẗ Al-handasiyyaẗ,https://journal.uokufa.edu.iq/index.php/kje/index,0
Железобетонные конструкции,https://www.g-b-k.ru/jour/index,0
Cortica,https://www.revue-cortica.net,0
Al Jahiz,https://e-journal.metrouniv.ac.id/index.php/al-jahiz/index,0
Romanitas,https://periodicos.ufes.br/romanitas,0
The EMBO Journal,https://www.embopress.org/journal/14602075,0
Juridical Tribune,http://www.tribunajuridica.eu,0
Heidelberger Jahrbücher Online,https://heiup.uni-heidelberg.de/journals/hdjbo/index,0
Milk Science International,https://openjournals.hs-hannover.de/milkscience,0
Juridical Tribune - Review of Comparative and International Law,https://tribunajuridica.eu/index_en.html,0
EvoS,https://evostudies.org/evos-journal,0
Český Lid,https://ceskylid.avcr.cz,0
Knowbase,https://ejournal.uinbukittinggi.ac.id/index.php/ijokid/index,0
Revista Brasileira de Estudos de População,http://www.scielo.br/scielo.php/script_sci_serial/pid_0102-3098/lng_en/nrm_iso,0
Yurispruden,https://riset.unisma.ac.id/index.php/yur/index,0
Latein und Griechisch in Nordrhein-Westfalen,https://www.biejournals.de/index.php/lgnrw/index,0
Journal of Balkan Studies,https://balkanjournal.org/jbs,0
Al-Maǧallah Al-Qānūniyyaẗ,https://jlaw.journals.ekb.eg,0
Society,https://e-journals.dinamika.ac.id/society/index,0
Jurnal Manajemen Universitas Bung Hatta,https://ejurnal.bunghatta.ac.id/index.php/jmn,0
Journal of Financial and Behavioural Accounting,https://jurnal.ut.ac.id/index.php/jfba,0
Dimensiones Turísticas,https://dimensionesturisticas.mx,0
Revista Internacional de Doctrina y Jurisprudencia,https://ojs.ual.es/ojs/index.php/ridj/index,0
Journal of Interdisciplinary Medicine,https://sciendo.com/journal/jim,0
EMBO Reports,https://www.embopress.org/journal/14693178,0
Nukleonika,https://sciendo.com/journal/nuka,0
Acta Marisiensis - Seria Medica,https://sciendo.com/journal/amma,0
Journal of Apicultural Science,https://sciendo.com/journal/jas,0
International Journal of Management and Economics,https://sciendo.com/journal/ijme,0
Scandinavian Journal of Pain,https://www.degruyter.com/journal/key/sjpain/html,0
Technical Transactions,https://sciendo.com/journal/techtrans,0
Physical Culture and Sport: Studies and Research,https://sciendo.com/journal/pcssr,0
Estudios Hispánicos,https://wuwr.pl/eh,0
Power Electronics and Drives,https://sciendo.com/journal/pead,0
Engineering Management in Production and Services,https://sciendo.com/journal/emj,0
Journal of Cardiovascular Emergencies,https://sciendo.com/journal/jce,0
Current Issues in Pharmacy and Medical Sciences,https://sciendo.com/journal/cipms,0
Нефтегазовая геология: Теория и практика,https://ngtp.ru,0
Species Diversity,https://www.speciesdiversity.org,0
1991. Revista de Estudios Internacionales,https://revistas.unc.edu.ar/index.php/revesint/index,0
Pediatría,https://www.revistaspp.org/index.php/pediatria,0
Teaching & Learning Inquiry: The ISSOTL Journal,http://tlijournal.com,0
Slavica TerGestina,https://slavica-ter.org,0
Studi Slavistici,https://oaj.fupress.net/index.php/ss,0
Peace Human Rights Governance,http://phrg.padovauniversitypress.it,0
Revista Brasileira de Nutrição Esportiva,http://www.rbne.com.br/index.php/rbne,0
Rendiconti di Matematica e delle Sue Applicazioni,http://www1.mat.uniroma1.it/ricerca/rendiconti,0
Indonesian Journal of Information Systems,https://ojs.uajy.ac.id/index.php/ijis,0
Vestnik Volgogradskogo Gosudarstvennogo Universiteta. Serija 1. Mathematica. Physica,http://mp.jvolsu.com/index.php/en,0
IJAIN (International Journal of Advances in Intelligent Informatics),http://ijain.org/index.php/ijain/index,0
Legado de Arquitectura y Diseño,https://hemeroteca.uaemex.mx/index.php/legado,0
Остеопороз и остеопатии,https://www.osteo-endojournals.ru/jour/index,0
Collected Essays on Learning and Teaching,http://celt.uwindsor.ca,0
Ocupación Humana,https://www.latinjournal.org/index.php/roh/index,0
Cultura Latinoamericana,https://editorial.ucatolica.edu.co/ojsucatolica/revistas_ucatolica/index.php/revclat,0
Revista Conexão UEPG,http://www.revistas2.uepg.br/index.php/conexao,0
The University Thought: Publication in Natural Sciences,http://scindeks.ceon.rs/journaldetails.aspx?issn=1450-7226&lang=en,0
Eastern Review,https://wydawnictwo.uni.lodz.pl/redakcje-czasopism/eastern-review,0
Ciência Agrícola,http://www.seer.ufal.br/index.php/revistacienciaagricola/index,0
Historia (Santiago),http://revistahistoria.uc.cl/index.php/rhis,0
Educação em Foco,https://educacaoemfoco.ufjf.emnuvens.com.br,0
Al-Khwarizmi: Jurnal Pendidikan Matematika dan Ilmu Pengetahuan Alam,https://ejournal.iainpalopo.ac.id/index.php/al-khwarizmi,0
Trabajos de Prehistoria,http://tp.revistas.csic.es,0
Nordic Journal of Educational History,https://journals.ub.umu.se/index.php/njedh/index,0
Ad Limina,https://www.caminodesantiago.gal/en/knowledge-and-research/ad-limina,0
Ciencia y Tecnología para la Salud Visual y Ocular,http://saludvisual.lasalle.edu.co,0
Юрислингвистика,http://journal.asu.ru/urisl,0
China Quarterly of International Strategic Studies,https://www.worldscientific.com/cqiss,0
Perfiles,http://ceaa.espoch.edu.ec:8080/revista.perfiles,0
Cuadernos Judaicos,https://cuadernosjudaicos.uchile.cl,0
REGE Revista de Gestão,https://www.emeraldgrouppublishing.com/journal/rege,0
European Journal of Management and Business Economics,http://www.emeraldgrouppublishing.com/services/publishing/ejmbe/index.htm,0
Jurnal Penelitian dan Pengembangan Pendidikan Luar Biasa,http://journal2.um.ac.id/index.php/jppplb,0
Brikolase,https://jurnal.isi-ska.ac.id/index.php/brikolase,0
"Sejarah dan Budaya: Jurnal Sejarah, Budaya, dan Pengajarannya",http://journal2.um.ac.id/index.php/sejarah-dan-budaya/index,0
Asian Transport Studies,https://www.jstage.jst.go.jp/browse/eastsats,0
Journal of Defense Analytics and Logistics,http://www.emeraldgrouppublishing.com/services/publishing/jdal/index.htm,0
Inflammation and Cell Signaling,http://www.smartscitech.com/index.php/ics/index,0
Mikarimin,http://45.238.216.13/ojs/index.php/mikarimin,0
Resonancias: Revista de Filosofía,https://resonancias.uchile.cl,0
Agroindustrial Science,http://revistas.unitru.edu.pe/index.php/agroindscience,0
Textos y Contextos desde el Sur,http://www.revistas.unp.edu.ar/index.php/textosycontextos/index,0
Cadernos Prolam/USP,http://www.revistas.usp.br/prolam,0
Oceanography,https://tos.org/oceanography,0
Avances en Supervisión Educativa,https://avances.adide.org,0
Zbornik Radova Akademije Umetnosti,http://scindeks.ceon.rs/journaldetails.aspx?issn=2334-8666&lang=en,0
Trabajo Social,http://www.revistas.unal.edu.co/index.php/tsocial,0
Mouvements et Enjeux Sociaux,https://mesrids.org,0
Sol Nascente,http://revista.ispsn.org/index.php/rsn,0
Journal of Umm Al-Qura University for Educational and Psychological Sciences,https://uqu.edu.sa/en/jep,0
Brazilian Archives of Biology and Technology,https://www.scielo.br/j/babt,0
Поволжская археология,http://archaeologie.pro/en,0
Baltic Journal of Real Estate Economics and Construction Management,https://sciendo.com/journal/bjreecm,0
Правовое государство: теория и практика,https://pravgos.ru,0
Lietuvių Kalba,https://www.journals.vu.lt/lietuviu-kalba,0
Buhalterinės Apskaitos Teorija ir Praktika,http://www.journals.vu.lt/batp,0
Lietuvos Matematikos Rinkinys,https://www.journals.vu.lt/lmr,0
Teoria Jurídica Contemporânea,https://revistas.ufrj.br/index.php/rjur/index,0
"Revista de Direito do Trabalho, Processo do Trabalho e Direito da Seguridade Social",https://revista.laborjuris.com.br/laborjuris,0
Self,https://self.ijusp.org.br/self,0
Paubrasilia,https://periodicos.ufsb.edu.br/index.php/paubrasilia,0
Licere,https://periodicos.ufmg.br/index.php/licere/index,0
Pretextos,http://periodicos.pucminas.br/index.php/pretextos,0
Horizontes,https://revistahorizontes.usf.edu.br/horizontes/home,0
Journal of Digital Media & Interaction,https://proa.ua.pt/index.php/jdmi/index,0
Salud y Tecnología Veterinaria,https://revistas.upch.edu.pe/index.php/stv,0
Revistamultidisciplinar.com,https://revistamultidisciplinar.com,0
Revista Tribuna Internacional,http://www.tribunainternacional.uchile.cl,0
Economic Analysis,http://www.library.ien.bg.ac.rs/index.php/ea,0
Language Circle,http://journal.unnes.ac.id/nju/index.php/lc/index,0
American Society for Aesthetics Graduate E-Journal,http://www.asage.org,0
Journal of Social Intervention: Theory and Practice,https://www.journalsi.org,0
Urban Library Journal,http://academicworks.cuny.edu/ulj,0
Revista Bio Ciencias,http://revistabiociencias.uan.mx/index.php/biociencias,0
Системные гипертензии,http://syst-hypertension.ru/en,0
Textos en Proceso,http://www.asice.se/index.php/tep,0
Fronteiras,http://www.unicap.br/ojs/index.php/fronteiras,0
Revista Labor,http://www.periodicos.ufc.br/index.php/labor,0
iMex. México Interdisciplinario/Interdisciplinary Mexico,https://www.imex-revista.com/en,0
Tendencias,http://revistas.udenar.edu.co/index.php/rtend,0
Masculinities and Social Change,http://hipatiapress.com/hpjournals/index.php/mcs,0
Annals of Coloproctology,https://coloproctol.org,0
Jurnal Japanedu: Pendidikan dan Pengajaran Bahasa Jepang,https://ejournal.upi.edu/index.php/japanedu/index,0
Journal of Menopausal Medicine,https://e-jmm.org/index.php,0
Quantum Teknika,https://journal.umy.ac.id/index.php/qt,0
Brocar. Cuadernos de investigación histórica,https://publicaciones.unirioja.es/revistas/brocar,0
Journal of English Studies,https://publicaciones.unirioja.es/revistas/jes,0
Prace Komisji Historii Nauki PAU,http://pau.krakow.pl/index.php/en/publications/scientific-journals/proceedings-of-the-pau-commission-on-the-history-of-science,0
Ecos de Economía,http://publicaciones.eafit.edu.co/index.php/ecos-economia,0
Analiza i Egzystencja,https://wnus.edu.pl/aie/en,0
Gelar: Jurnal Seni Budaya,https://jurnal.isi-ska.ac.id/index.php/gelar/index,0
Cuadernos Inter.c.a.mbio sobre Centroamérica y el Caribe,http://revistas.ucr.ac.cr/index.php/intercambio/index,0
Devenir,http://www.revistas.uni.edu.pe/index.php/devenir,0
Jurnal Derivat,https://journal.upy.ac.id/index.php/derivat/index,0
Journal of Oral Research,http://www.joralres.com/index.php/jor,0
Suan Sunandha Rajabhat University Journal of Science and Technology,http://www.ssstj.sci.ssru.ac.th,0
Research in Learning Technology,https://journal.alt.ac.uk/index.php/rlt/index,0
Pensum,https://revistas.unc.edu.ar/index.php/pensu,0
Jurnal Ilmiah Wahana Akuntansi,http://journal.unj.ac.id/unj/index.php/wahana-akuntansi,0
Revista da Sociedade Brasileira de Fonoaudiologia,http://www.scielo.br/scielo.php/script_sci_serial/lng_pt/pid_1516-8034/nrm_iso,0
"Journal of Electrical, Electronics and Informatics",https://ojs.unud.ac.id/index.php/jeei,0
Genetics and Molecular Biology,http://www.scielo.br/scielo.php?pid=1415-4757&script=sci_serial,0
Journal of Medives: Journal of Mathematics Education IKIP Veteran Semarang,http://e-journal.ivet.ac.id/index.php/matematika/index,0
Falah: Jurnal Ekonomi Syariah,http://ejournal.umm.ac.id/index.php/jes,0
Scientia et Humanitas,https://libjournals.mtsu.edu/index.php/scientia,0
Asclepio: Revista de Historia de la Medicina y de la Ciencia,http://asclepio.revistas.csic.es,0
Aquichan,http://aquichan.unisabana.edu.co/index.php/aquichan/index,0
"Global justice: Theory, Practice, Rhetoric",http://www.theglobaljusticenetwork.org,0
Canadian Journal of European and Russian Studies,https://ojs.library.carleton.ca/index.php/cjers/index,0
Journal of Hearing Sciences and Otolaryngology,http://journals.sbmu.ac.ir/otolaryngology,0
Social Determinants of Health,http://www.journals.sbmu.ac.ir/sdh/index,0
Contexto Internacional,https://www.scielo.br/j/cint,0
Revista de Antropología y Sociología Virajes,https://revistasojs.ucaldas.edu.co/index.php/virajes/index,0
Nature-Based Solutions,https://www.journals.elsevier.com/nature-based-solutions,0
Экономика и банки,https://ojs.polessu.by/eb/index,0
Međunarodne Studije,https://hrcak.srce.hr/en/medunarodnestudije,0
European Journal of Management Studies,https://www.emeraldgrouppublishing.com/journal/ejms,0
European Review Of Applied Sociology,https://sciendo.com/journal/eras,0
Journal of Applied and Computational Mechanics,http://jacm.scu.ac.ir,0
Health in Emergencies & Disasters Quarterly,http://hdq.uswr.ac.ir,0
Biyumikānīk-i varzishī,http://biomechanics.iauh.ac.ir/index.php?&slct_pg_id=10&sid=1&slc_lang=en,0
Archives of Breast Cancer,http://archbreastcancer.com,0
International Journal of Basic Science in Medicine,http://ijbsm.zbmu.ac.ir,0
Elderly Health Journal,http://ehj.ssu.ac.ir,0
Iranian Journal of Medical Physics,http://ijmp.mums.ac.ir,0
Revista Calundu,https://periodicos.unb.br/index.php/revistacalundu,0
Linguagens nas Artes,https://revista.uemg.br/index.php/linguagensnasartes/index,0
Revista da Defensoria Pública do Distrito Federal,http://revista.defensoria.df.gov.br,0
EntomoBrasilis,https://www.entomobrasilis.org,0
Revista Nova Paideia,http://ojs.novapaideia.org/index.php/riep,0
WikiJournal of Science,https://en.wikiversity.org/wiki/wikijournal_of_science,0
Revista de Investigación Educativa de la Escuela de Graduados en Educación,https://www.rieege.mx,0
"Деміург: ідеї, технології, перспективи дизайну",http://demiurge.knukim.edu.ua,0
Avances en Ciencias e Ingeniería,https://www.executivebs.org/publishing.cl/numero-actual,0
Nigerian Journal of Technology,http://www.nijotech.com,0
Pedagogická Orientace,https://journals.muni.cz/pedor,0
Curricula: Journal of Teaching and Learning,http://ejournal.kopertis10.or.id/index.php/curricula/index,0
Клиническая микробиология и антимикробная химиотерапия,https://cmac-journal.ru/en,0
Sefarad : Revista de Estudios Hebraicos y Sefardíes,http://sefarad.revistas.csic.es,0
Jurnal Ekonomi-Qu,http://jurnal.untirta.ac.id/index.php/ekonomi-qu/index,0
Psi Unisc,https://online.unisc.br/seer/index.php/psi,0
Revista de Ciencias Sociales,https://revistas.ucr.ac.cr/index.php/sociales,0
Revista de Producción Animal,https://revistas.reduc.edu.cu/index.php/rpa,0
Horizonte Médico,http://www.horizontemedico.usmp.edu.pe/index.php/horizontemed,0
Consumer Behavior Review,https://periodicos.ufpe.br/revistas/cbr,0
Tessituras: Revista de Antropologia e Arqueologia,http://periodicos.ufpel.edu.br/ojs2/index.php/tessituras,0
Archeion Online,http://periodicos.ufpb.br/ojs/index.php/archeion,0
Revista Cubana de Reumatología,http://www.revreumatologia.sld.cu,0
African Journal of Business Ethics,http://ajobe.journals.ac.za,0
Indonesian Contemporary Nursing Journal,http://journal.unhas.ac.id/index.php/icon,0
Revista de Derecho Civil,http://www.nreg.es/ojs/index.php/rdc/index,0
Journal of Research & Reviews in Social Sciences Pakistan,http://journal.kinnaird.edu.pk,0
Movimento,https://periodicos.uff.br/revistamovimento/index,0
Revista Portuguesa de História,https://impactum-journals.uc.pt/rph,0
Ciencia y Cuidado,https://revistas.ufps.edu.co/index.php/cienciaycuidado,0
Revista de Derecho Electoral,http://www.tse.go.cr/revista/revista.htm,0
Jurnal Riset Akuntansi Kontemporer,https://journal.unpas.ac.id/index.php/jrak,0
Revista de Direito Administrativo e Gestão Pública,http://indexlaw.org/index.php/rdagp/index,0
International Journal on Electrical Engineering and Informatics,http://www.ijeei.org,0
International Journal of Clinical Legal Education,http://www.northumbriajournals.co.uk/index.php/ijcle/index,0
Journal of Research in Dental and Maxillofacial Sciences,http://jrdms.dentaliau.ac.ir,0
Pixo,https://periodicos.ufpel.edu.br/ojs2/index.php/pixo,0
Innotec,http://ojs.latu.org.uy/index.php/innotec/index,0
Tafáqquh: Jurnal Penelitian dan Kajian Keislaman,http://jurnal.iaibafa.ac.id/index.php/tafaqquh,0
Enseñanza & Teaching,http://revistas.usal.es/index.php/0212-5374/index,0
Revista de Educação Popular,http://www.seer.ufu.br/index.php/reveducpop,0
Audiology: Communication Research,http://www.scielo.br/acr,0
Aksiologiya: Jurnal Pengabdian Kepada Masyarakat,http://journal.um-surabaya.ac.id/index.php/axiologiya,0
Equilibrium: Jurnal Ekonomi Syariah,http://journal.stainkudus.ac.id/index.php/equilibrium/index,0
EAI Endorsed Transactions on Collaborative Computing,https://eudl.eu/journal/cc,0
Iranian Journal of Optimization,http://ijo.iaurasht.ac.ir,0
Brazilian Journalism Research,http://bjr.sbpjor.org.br,0
Aldea Mundo,http://erevistas.saber.ula.ve/index.php/aldeamundo/index,0
EAI Endorsed Transactions on Internet of Things,https://eudl.eu/journal/iot,0
Revista de Direito e Sustentabilidade,http://indexlaw.org/index.php/revistards/index,0
Annali della Facoltà di Scienze della Formazione Università degli Studi di Catania,http://www.annali-sdf.unict.it,0
Ekonomiaz : Revista Vasca de Economía,http://www1.euskadi.net/ekonomiaz/indice_c.apl,0
Jurnal Riset Bisnis dan Manajemen,http://journal.unpas.ac.id/index.php/jrbm,0
Indonesian Journal of Educational Counseling,http://ijec.ejournal.id/index.php/counseling,0
Jurnal Theologia,http://journal.walisongo.ac.id/index.php/teologia,0
USEJ: Unnes Science Education Journal,http://journal.unnes.ac.id/sju/index.php/usej,0
Drinking Water Engineering and Science,http://www.drink-water-eng-sci.net/recent_papers.html,0
SoundEffects,https://www.soundeffects.dk,0
Studies in Social Justice,https://journals.library.brocku.ca/index.php/ssj,0
Estudios de Teoría Literaria,http://fh.mdp.edu.ar/revistas/index.php/etl,0
Cuadernos Dieciochistas,http://revistas.usal.es/index.php/1576-7914,0
Gazeta de Antropología,http://www.gazeta-antropologia.es,0
Al 'Adalah: Jurnal Hukum Islam,http://ejournal.radenintan.ac.id/index.php/adalah,0
IJCCS (Indonesian Journal of Computing and Cybernetics Systems),https://jurnal.ugm.ac.id/ijccs,0
Anuario CIDOB de la Inmigración,http://www.cidob.org/en/publications/(filter)/54523,0
Res Mobilis: International Research Journal of Furniture and Decorative Objects,http://www.unioviedo.es/reunido/index.php/rm/index,0
Journal of Methods and Measurement in the Social Sciences,https://journals.librarypublishing.arizona.edu/jmmss,0
Estudos Ibero Americanos,https://revistaseletronicas.pucrs.br/ojs/index.php/iberoamericana,0
ICTACT Journal on Management Studies,http://ictactjournals.in/ijms/aboutijms.aspx,0
Labirinto,http://www.periodicos.unir.br/index.php/labirinto/index,0
Jurnal Ilmu Sosial dan Humaniora,https://ejournal.undiksha.ac.id/index.php/jish/index,0
Chemistry in Education,https://journal.unnes.ac.id/sju/index.php/chemined,0
Journal of Humanitarian Affairs,https://www.manchesteropenhive.com/view/journals/jha/jha-overview.xml?journal-contents=about,0
Stochastic Systems,https://pubsonline.informs.org/journal/stsy,0
Street Art & Urban Creativity,https://journals.ap2.pt/index.php/sauc,0
Вестник Научно-исследовательского института железнодорожного транспорта,https://www.journal-vniizht.ru,0
Kriminologie - Das Online-Journal,https://www.kriminologie.de,0
Jurnal Evaluasi dan Pembelajaran,https://jepjurnal.stkipalitb.ac.id/index.php/hepi,0
Marine and Fishery Sciences,https://ojs.inidep.edu.ar,0
Nature Conservation Research: Заповедная наука,http://ncr-journal.bear-land.org,0
Escritura y Pensamiento,https://revistasinvestigacion.unmsm.edu.pe/index.php/letras/index,0
REAd,https://www.scielo.br/j/read,0
Revista de la Facultad de Ciencias Económicas,http://revistas.unne.edu.ar/index.php/rfce/index,0
Цифровое право,https://www.digitallawjournal.org,0
Taikomoji Ekonomika: Sisteminiai Tyrimai,https://ejournals.vdu.lt/index.php/applied-economics/about,0
Eesti Haridusteaduste Ajakiri,http://ojs.utlib.ee/index.php/eha,0
Art&Sensorium: Revista Interdisciplinar Internacional de Artes Visuais,http://periodicos.unespar.edu.br/index.php/sensorium,0
GMS Ophthalmology Cases,https://www.egms.de/en/journals/oc,0
Revue des Etudes Multidisciplinaires en Sciences Economiques et Sociales,https://revues.imist.ma/index.php?journal=remses&page=index,0
Cadernos de Ciências Sociais Aplicadas,http://periodicos2.uesb.br/index.php/ccsa,0
Letras,http://www.revistas.una.ac.cr/index.php/letras/index,0
Letr@s Hispanas,https://www.worldlang.txstate.edu/letrashispanas,0
USAbroad,http://usabroad.unibo.it,0
Esercizi Filosofici,http://www.openstarts.units.it/dspace/handle/10077/11907,0
Comparatismi,https://www.ledijournals.com/ojs/index.php/comparatismi/index,0
J-PEK (Jurnal Pembelajaran Kimia),http://journal2.um.ac.id/index.php/j-pek/index,0
Ateliê Geográfico,http://www.revistas.ufg.br/index.php/atelie/index,0
International Journal of Alcohol and Drug Research,http://ijadr.org,0
Известия Саратовского университета. Новая серия. Серия Акмеология образования: Психология развития,https://akmepsy.sgu.ru,0
Scientific Annals of Economics and Business,http://saeb.feaa.uaic.ro,0
Revista d'Innovació i Recerca en Educació,https://revistes.ub.edu/reire,0
Con X,http://perio.unlp.edu.ar/ojs/index.php/conequis,0
"Plastic and Reconstructive Surgery, Global Open",http://www.prsgo.com,0
Journal of Applied Surfaces and Interfaces,https://revues.imist.ma/index.php?journal=jasi&page=index,0
Estudios Digital,https://revistas.unc.edu.ar/index.php/restudios,0
Kwanissa,http://www.periodicoseletronicos.ufma.br/index.php/kwanissa/index,0
IALS Student Law Review,https://journals.sas.ac.uk/index.php/lawreview,0
Gelanggang Pendidikan Jasmani Indonesia,http://journal2.um.ac.id/index.php/gpji/index,0
InMediaciones de la Comunicación,https://revistas.ort.edu.uy/inmediaciones-de-la-comunicacion,0
Revista Expressão Católica Saúde,http://publicacoesacademicas.unicatolicaquixada.edu.br/index.php/recsaude,0
Revista Insignare Scientia,https://periodicos.uffs.edu.br/index.php/ris/index,0
Scientific Phone Apps and Mobile Devices,https://scientificphoneapps.apdskeg.com,0
British Art Studies,http://www.britishartstudies.ac.uk,0
JRST: Jurnal Riset Sains dan Teknologi,http://jurnalnasional.ump.ac.id/index.php/jrst,0
"Law, Crime & History",http://www.lawcrimehistory.org/journal.htm,0
Eesti Majanduspoliitilised Väitlused,http://ojs.utlib.ee/index.php/tpep/index,0
Eksis: Jurnal Riset Ekonomi dan Bisnis,http://ejournal.stiedewantara.ac.id/index.php/001/index,0
Jurnal Penelitian Pendidikan,https://journal.unnes.ac.id/nju/index.php/jpp,0
Financial Assets and Investing,http://fai.econ.muni.cz,0
Diseño Urbano y Paisaje,http://dup.ucentral.cl/index.htm,0
Revista Latinoamericana de Metodologia de la Investigacion Social,http://relmis.com.ar/ojs/index.php/relmis/index,0
Notas Históricas y Geográficas,https://revistanotashistoricasygeograficas.cl,0
Journal of Sonic Studies,http://sonicstudies.org,0
Nadwa,http://journal.walisongo.ac.id/index.php/nadwa,0
Croatian Operational Research Review,http://hdoi.hr/crorr-journal,0
Ido Movement for Culture: Journal of Martial Arts Anthropology,http://imcjournal.com,0
Jurnal informatika UPGRIS,http://journal.upgris.ac.id/index.php/jiu,0
REA: Revista Eletrônica de Administração,http://periodicos.unifacef.com.br/index.php/rea/index,0
Libraria: Jurnal Perpustakaan,http://journal.stainkudus.ac.id/index.php/libraria,0
Revista Organizações em Contexto,https://www.metodista.br/revistas/revistas-ims/index.php/oc,0
Transport & Logistics,http://ulpad.fberg.tuke.sk/transportlogistics,0
Journal of Florida Studies,http://www.journaloffloridastudies.org,0
Interdisciplinaria Archaeologica,http://iansa.eu/index.html,0
Refleksi Hukum,http://ejournal.uksw.edu/refleksihukum,0
"The Person and the Challenges. The Journal of Theology, Education, Canon Law and Social Studies Inspired by Pope John Paul II",http://czasopisma.upjp2.edu.pl/thepersonandthechallenges/index,0
Sriwijaya Law Review,http://journal.fh.unsri.ac.id/index.php/sriwijayalawreview/index,0
Časopis Socìalʹno-Ekonomìčnoï Geografìï,http://periodicals.karazin.ua/socecongeo/index,0
International Journal of Humanity Studies (IJHS),http://e-journal.usd.ac.id/index.php/ijhs,0
International Journal of Agricultural Sciences,http://ijasc.pasca.unand.ac.id,0
School Leadership Review,https://scholarworks.sfasu.edu/slr,0
